# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=2.08685e-07 to 53.857 h/Mpc,
# number of wavenumbers equal to 6836
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_m                   10:d_tot                 11:phi                   12:psi                
       2.451460805648e-02       9.790064623267e-02      -2.732816853675e+03      -2.743234918773e+03      -1.739257001122e-01      -1.181116299629e+02      -9.413351028702e+02      -2.171881897960e+03      -2.731077187631e+03      -2.730491488412e+03       2.359282555546e-01       2.359282197032e-01 
       2.452299270238e-02       9.869877933994e-02      -2.733987360046e+03      -2.744415957495e+03      -1.743528554471e-01      -1.181020953431e+02      -9.414742796229e+02      -2.172619758341e+03      -2.732250306799e+03      -2.731664356924e+03       2.358682232499e-01       2.358681874336e-01 
       2.453137987478e-02       9.946690092044e-02      -2.735158088005e+03      -2.745597225912e+03      -1.747966953801e-01      -1.180925493154e+02      -9.416133459283e+02      -2.173357593093e+03      -2.733423652052e+03      -2.732837451481e+03       2.358081888148e-01       2.358081530328e-01 
       2.453976957769e-02       1.002016760535e-01      -2.736329037830e+03      -2.746778724311e+03      -1.752540691558e-01      -1.180829918518e+02      -9.417523017563e+02      -2.174095402271e+03      -2.734597223675e+03      -2.734010772364e+03       2.357481522305e-01       2.357481164818e-01 
       2.454816181513e-02       1.008999204252e-01      -2.737500209964e+03      -2.747960453137e+03      -1.757217419650e-01      -1.180734229294e+02      -9.418911471318e+02      -2.174833186059e+03      -2.735771022109e+03      -2.735184320018e+03       2.356881134914e-01       2.356880777750e-01 
       2.455655659115e-02       1.015586299227e-01      -2.738671604701e+03      -2.749142412692e+03      -1.761963993677e-01      -1.180638425164e+02      -9.420298820287e+02      -2.175570944523e+03      -2.736945047653e+03      -2.736358094740e+03       2.356280725796e-01       2.356280368945e-01 
       2.456495390978e-02       1.021750846636e-01      -2.739843222371e+03      -2.750324603311e+03      -1.766746800448e-01      -1.180542505809e+02      -9.421685064326e+02      -2.176308677757e+03      -2.738119300638e+03      -2.737532096864e+03       2.355680294800e-01       2.355679938251e-01 
       2.457335377507e-02       1.027468480782e-01      -2.741015063327e+03      -2.751507025353e+03      -1.771532059217e-01      -1.180446470899e+02      -9.423070203360e+02      -2.177046385874e+03      -2.739293781421e+03      -2.738706326743e+03       2.355079841795e-01       2.355079485536e-01 
       2.458175619109e-02       1.032716126876e-01      -2.742187127912e+03      -2.752689679168e+03      -1.776285887763e-01      -1.180350320077e+02      -9.424454237282e+02      -2.177784068976e+03      -2.740468490347e+03      -2.739880784726e+03       2.354479366637e-01       2.354479010657e-01 
       2.459016116190e-02       1.037473434666e-01      -2.743359416461e+03      -2.753872565096e+03      -1.780974355850e-01      -1.180254052963e+02      -9.425837165942e+02      -2.178521727161e+03      -2.741643427753e+03      -2.741055471148e+03       2.353878869178e-01       2.353878513464e-01 
       2.459856869157e-02       1.041724164942e-01      -2.744531929341e+03      -2.755055683510e+03      -1.785564326137e-01      -1.180157669170e+02      -9.427218989301e+02      -2.179259360552e+03      -2.742818594009e+03      -2.742230386381e+03       2.353278349293e-01       2.353277993834e-01 
       2.460697878420e-02       1.045453995261e-01      -2.745704666835e+03      -2.756239034701e+03      -1.790023082347e-01      -1.180061168251e+02      -9.428599707026e+02      -2.179996969203e+03      -2.743993989402e+03      -2.743405530709e+03       2.352677806787e-01       2.352677451570e-01 
       2.461539144387e-02       1.048651653824e-01      -2.746877629333e+03      -2.757422619063e+03      -1.794318632664e-01      -1.179964549784e+02      -9.429979319139e+02      -2.180734553253e+03      -2.745169614323e+03      -2.744580904526e+03       2.352077241552e-01       2.352076886565e-01 
       2.462380667469e-02       1.051308773621e-01      -2.748050817202e+03      -2.758606436968e+03      -1.798420027149e-01      -1.179867813321e+02      -9.431357825580e+02      -2.181472112822e+03      -2.746345469141e+03      -2.745756508199e+03       2.351476653462e-01       2.351476298693e-01 
       2.463222448077e-02       1.053420393716e-01      -2.749224230759e+03      -2.759790488741e+03      -1.802297664371e-01      -1.179770958354e+02      -9.432735226115e+02      -2.182209647993e+03      -2.747521554177e+03      -2.746932342050e+03       2.350876042345e-01       2.350875687783e-01 
       2.464064486622e-02       1.054984756750e-01      -2.750397870333e+03      -2.760974774717e+03      -1.805923497980e-01      -1.179673984373e+02      -9.434111520546e+02      -2.182947158855e+03      -2.748697869762e+03      -2.748108406410e+03       2.350275408041e-01       2.350275053674e-01 
       2.464906783517e-02       1.056002579814e-01      -2.751571736318e+03      -2.762159295295e+03      -1.809270651441e-01      -1.179576890874e+02      -9.435486708884e+02      -2.183684645548e+03      -2.749874416293e+03      -2.749284701674e+03       2.349674750441e-01       2.349674396257e-01 
       2.465749339177e-02       1.056478495191e-01      -2.752745829095e+03      -2.763344050862e+03      -1.812314621352e-01      -1.179479677318e+02      -9.436860791095e+02      -2.184422108202e+03      -2.751051194151e+03      -2.750461228225e+03       2.349074069425e-01       2.349073715414e-01 
       2.466592154015e-02       1.056419194092e-01      -2.753920148949e+03      -2.764529041710e+03      -1.815032129298e-01      -1.179382343100e+02      -9.438233766810e+02      -2.185159546872e+03      -2.752228203628e+03      -2.751637986353e+03       2.348473364793e-01       2.348473010943e-01 
       2.467435228447e-02       1.055835070056e-01      -2.755094696252e+03      -2.765714268217e+03      -1.817402611703e-01      -1.179284887656e+02      -9.439605635965e+02      -2.185896961681e+03      -2.753405445094e+03      -2.752814976430e+03       2.347872636412e-01       2.347872282715e-01 
       2.468278562889e-02       1.054739438081e-01      -2.756269471373e+03      -2.766899730758e+03      -1.819407654977e-01      -1.179187310350e+02      -9.440976398455e+02      -2.186634352747e+03      -2.754582918925e+03      -2.753992198828e+03       2.347271884150e-01       2.347271530597e-01 
       2.469122157758e-02       1.053148205451e-01      -2.757444474663e+03      -2.768085429689e+03      -1.821031204122e-01      -1.179089610550e+02      -9.442346054115e+02      -2.187371720175e+03      -2.755760625471e+03      -2.755169653900e+03       2.346671107857e-01       2.346670754439e-01 
       2.469966013473e-02       1.051079426421e-01      -2.758619706464e+03      -2.769271365359e+03      -1.822258948442e-01      -1.178991787607e+02      -9.443714602768e+02      -2.188109064063e+03      -2.756938565078e+03      -2.756347341989e+03       2.346070307374e-01       2.346069954083e-01 
       2.470810130452e-02       1.048555281825e-01      -2.759795167154e+03      -2.770457538154e+03      -1.823080988105e-01      -1.178893840833e+02      -9.445082044325e+02      -2.188846384536e+03      -2.758116738127e+03      -2.757525263478e+03       2.345469482573e-01       2.345469129403e-01 
       2.471654509115e-02       1.045598319865e-01      -2.760970857075e+03      -2.771643948419e+03      -1.823487528400e-01      -1.178795769525e+02      -9.446448378578e+02      -2.189583681691e+03      -2.759295144962e+03      -2.758703418708e+03       2.344868633292e-01       2.344868280236e-01 
       2.472499149882e-02       1.042234746161e-01      -2.762146776604e+03      -2.772830596537e+03      -1.823473347257e-01      -1.178697572971e+02      -9.447813605430e+02      -2.190320955650e+03      -2.760473785961e+03      -2.759881808058e+03       2.344267759397e-01       2.344267406452e-01 
       2.473344053176e-02       1.038492481802e-01      -2.763322926070e+03      -2.774017482847e+03      -1.823035335891e-01      -1.178599250410e+02      -9.449177724630e+02      -2.191058206501e+03      -2.761652661459e+03      -2.761060431862e+03       2.343666860717e-01       2.343666507877e-01 
       2.474189219419e-02       1.034401595988e-01      -2.764499305873e+03      -2.775204607751e+03      -1.822173826339e-01      -1.178500801098e+02      -9.450540736149e+02      -2.191795434384e+03      -2.762831771856e+03      -2.762239290520e+03       2.343065937135e-01       2.343065584398e-01 
       2.475034649033e-02       1.029993161620e-01      -2.765675916341e+03      -2.776391971587e+03      -1.820890556986e-01      -1.178402224237e+02      -9.451902639709e+02      -2.192532639383e+03      -2.764011117484e+03      -2.763418384362e+03       2.342464988475e-01       2.342464635838e-01 
       2.475880342444e-02       1.025300286604e-01      -2.766852757834e+03      -2.777579574719e+03      -1.819191063512e-01      -1.178303519017e+02      -9.453263435138e+02      -2.193269821607e+03      -2.765190698705e+03      -2.764597713751e+03       2.341864014584e-01       2.341863662046e-01 
       2.476726300076e-02       1.020357143035e-01      -2.768029830741e+03      -2.778767417542e+03      -1.817083528656e-01      -1.178204684621e+02      -9.454623122352e+02      -2.194006981186e+03      -2.766370515911e+03      -2.765777279077e+03       2.341263015334e-01       2.341262662896e-01 
       2.477572522356e-02       1.015198906351e-01      -2.769207135425e+03      -2.779955500426e+03      -1.814578790560e-01      -1.178105720223e+02      -9.455981701193e+02      -2.194744118232e+03      -2.767550569467e+03      -2.766957080705e+03       2.340661990574e-01       2.340661638237e-01 
       2.478419009710e-02       1.009861522895e-01      -2.770384672245e+03      -2.781143823736e+03      -1.811689833340e-01      -1.178006624940e+02      -9.457339171452e+02      -2.195481232850e+03      -2.768730859734e+03      -2.768137118995e+03       2.340060940149e-01       2.340060587915e-01 
       2.479265762566e-02       1.004381381148e-01      -2.771562441595e+03      -2.782332387872e+03      -1.808433052408e-01      -1.177907397902e+02      -9.458695533055e+02      -2.196218325174e+03      -2.769911387110e+03      -2.769317394345e+03       2.339459863931e-01       2.339459511803e-01 
       2.480112781353e-02       9.987953207331e-02      -2.772740443822e+03      -2.783521193188e+03      -1.804826196620e-01      -1.177808038228e+02      -9.460050785772e+02      -2.196955395302e+03      -2.771092151944e+03      -2.770497907102e+03       2.338858761753e-01       2.338858409735e-01 
       2.480960066501e-02       9.931400574167e-02      -2.773918679256e+03      -2.784710240020e+03      -1.800889978612e-01      -1.177708544970e+02      -9.461404929283e+02      -2.197692443315e+03      -2.772273154569e+03      -2.771678657599e+03       2.338257633430e-01       2.338257281528e-01 
       2.481807618440e-02       9.874520251078e-02      -2.775097148353e+03      -2.785899528829e+03      -1.796647573165e-01      -1.177608917232e+02      -9.462757963708e+02      -2.198429469395e+03      -2.773454395441e+03      -2.772859646294e+03       2.337656478884e-01       2.337656127103e-01 
       2.482655437602e-02       9.817674221902e-02      -2.776275851412e+03      -2.787089059923e+03      -1.792123583307e-01      -1.177509154050e+02      -9.464109888631e+02      -2.199166473599e+03      -2.774635874866e+03      -2.774040873488e+03       2.337055297904e-01       2.337054946252e-01 
       2.483503524420e-02       9.761215175609e-02      -2.777454788823e+03      -2.788278833697e+03      -1.787344890556e-01      -1.177409254462e+02      -9.465460703933e+02      -2.199903456057e+03      -2.775817593235e+03      -2.775222339574e+03       2.336454090354e-01       2.336453738838e-01 
       2.484351879325e-02       9.705484034207e-02      -2.778633960988e+03      -2.789468850558e+03      -1.782339931300e-01      -1.177309217508e+02      -9.466810409530e+02      -2.200640416905e+03      -2.776999550950e+03      -2.776404044954e+03       2.335852856104e-01       2.335852504734e-01 
       2.485200502754e-02       9.650817446375e-02      -2.779813368276e+03      -2.790659110883e+03      -1.777138527910e-01      -1.177209042196e+02      -9.468159005224e+02      -2.201377356254e+03      -2.778181748385e+03      -2.777585989999e+03       2.335251594999e-01       2.335251243784e-01 
       2.486049395140e-02       9.597530072030e-02      -2.780993011074e+03      -2.791849615064e+03      -1.771772088712e-01      -1.177108727540e+02      -9.469506490872e+02      -2.202114274230e+03      -2.779364185928e+03      -2.778768175099e+03       2.334650306897e-01       2.334649955847e-01 
       2.486898556921e-02       9.545922313622e-02      -2.782172889716e+03      -2.793040363442e+03      -1.766273035567e-01      -1.177008272504e+02      -9.470852866152e+02      -2.202851170915e+03      -2.780546863918e+03      -2.779950600590e+03       2.334048991609e-01       2.334048640736e-01 
       2.487747988533e-02       9.496277569497e-02      -2.783353004607e+03      -2.794231356430e+03      -1.760674610656e-01      -1.176907676078e+02      -9.472198130972e+02      -2.203588046448e+03      -2.781729782761e+03      -2.781133266881e+03       2.333447649007e-01       2.333447298323e-01 
       2.488597690415e-02       9.448862479888e-02      -2.784533356115e+03      -2.795422594400e+03      -1.755010904522e-01      -1.176806937237e+02      -9.473542285111e+02      -2.204324900937e+03      -2.782912942829e+03      -2.782316174339e+03       2.332846278929e-01       2.332845928444e-01 
